1.7405249067008495,0.6877417896815808,0,0
2.5343404317617417,1.012927589382045,0,0
1.961249053341709,1.2294898827809724,0,0
2.2587248007876797,1.4667166997505352,0,0
2.533719030464068,1.5272090101488867,0,0
2.294779107046127,1.5775425377797336,0,0
2.5134641502946615,1.5467778883315624,0,0
2.4151338965296745,1.7183522889584304,0,0
2.4367289268136023,1.7251786062806844,0,0
3.7353592617988585,1.7158701643407346,0,0
2.7260819687366484,1.804204830610752,0,0
2.810526828789711,1.8942536294579506,0,0
2.849432537984848,1.751162559568882,0,0
2.8447360327243807,1.7426390664100646,0,0
3.098320844531059,1.869282126712799,0,0
3.738773492240906,1.940702999329567,0,0
2.9352704279899595,1.927960785484314,0,0
3.6642950186491015,1.8978930300712586,0,0
3.00272170214653,1.9389646649122239,0,0
3.0046975542545318,1.9668928898334503,0,0
2.6220408430337905,2.0588357398986816,0,0
2.767243553686142,2.0531774598598482,0,0
3.102627311372757,1.8934807130813598,0,0
2.831241484618187,1.7211961235046387,0,0
2.6578391285181047,1.7928329258561135,0,0
2.629463003206253,1.792808406639099,0,0
2.6441366104364397,1.7064834867477416,0,0
2.519259867286682,1.7455071583986281,0,0
2.736306527018547,1.6892268100500107,0,0
2.601900042295456,1.7309611834287644,0,0
2.2023733207225797,1.6797214993476868,0,0
2.5647352974414828,1.615512652873993,0,0
2.4759679312944414,1.7338398136615754,0,0
2.36367655980587,1.6579672665119172,0,0
2.2362947732925416,1.6410544961810112,0,0
2.331504400897026,1.6876349449634551,0,0
2.5314407040596008,1.5643643100500106,0,0
2.33931297301054,1.533453293955326,0,0
2.0219433455944062,1.6068405785322188,0,0
2.319075569200516,1.593685995709896,0,0
2.126835980796814,1.6027732973337174,0,0
2.2828194377660753,1.559052053797245,0,0
2.2795483773708343,1.5836477709889412,0,0
2.2823373985409736,1.5356433367967606,0,0
2.1276540606975556,1.5552942435860633,0,0
2.1751715962290765,1.5837860269069672,0,0
2.189449736392498,1.5831547420024872,0,0
2.1220312846302987,1.5821652318358421,0,0
2.1515206823349,1.5979466668009759,0,0
2.173994055902958,1.5745264495015143,0,05.785900602698326,2.088571354433894,36.44537527719438,39.08697369458898
4.736681865262986,2.262289189776033,37.072830626962784,38.96348952023538
4.978001994323731,2.1955508469849825,37.34853595196483,39.479884885390234
4.543218493461609,2.221077156561613,37.62491964657367,40.17690420744119
4.042387664794922,2.212111009299755,37.53154624100118,39.660025599415924
4.866789624428749,1.9297819588303566,37.43346100259884,40.22167567235485
4.3006616646051405,1.8809509438097476,37.436874790304365,39.66714152860688
3.6728970237374305,1.8680642681956292,37.60517566140622,39.67463656517892
3.641247233963013,1.8541932134270669,37.537439627885455,39.83577423881233
3.420595860040188,1.7324900110185146,37.44008749814303,39.822025924428196
3.0225473660707474,1.601352204144001,37.71623030569031,39.41191978422936
2.547591575717926,1.6692375360250473,37.7552143375241,39.291580877559845
2.5572546443581583,1.5661294685661793,37.32284472159171,39.36431975686345
2.6326310556173325,1.5472169488370418,37.52871266457249,39.546281449055634
2.3540089005231857,1.5421346519321204,37.756128806127116,39.60908021091496
2.5652830858945848,1.4976384991317988,37.315403477443624,39.65028159849688
2.5004857373714446,1.481339838129282,37.63799563001655,39.81351020650389
2.242591966557503,1.4679418742060661,37.55776939223191,39.56712712015057
2.546795885539055,1.4682071808993817,37.381862502709936,39.78671664435395
2.3331564497709274,1.4908337305605412,37.66373710526323,39.70212848060912
